launch_flop,capture_flop,slack
_18454_,_19305_,-0.954505
_18454_,_19309_,-0.866558
_18454_,_19313_,-0.844024
_18454_,_19308_,-0.827997
_18454_,_19120_,-0.805406
_18454_,_19121_,-0.791212
_18454_,_19117_,-0.784532
_18454_,_19307_,-0.761876
_18454_,_19310_,-0.749591
_18454_,_19311_,-0.738011
_18454_,_19312_,-0.722704
_18454_,_19303_,-0.703000
_18454_,_19119_,-0.694093
_18454_,_19116_,-0.622376
_18454_,_19306_,-0.607345
_18454_,_19304_,-0.596391
_18454_,_19118_,-0.551395
_18454_,_19110_,-0.539432
_18454_,_19113_,-0.536821
_18454_,_19109_,-0.526709
_18454_,_19115_,-0.523102
_18454_,_19112_,-0.517882
_18454_,_19108_,-0.419735
_18454_,_19114_,-0.405862
_18454_,_19302_,-0.399269
_18454_,_19111_,-0.305358
_18454_,_19107_,-0.270594
_18454_,_19301_,-0.254273
_18454_,_19300_,-0.167799
_18454_,_19299_,-0.105753
_18454_,_19297_,-0.041621
_18454_,_19298_,0.063639
_18454_,_19106_,0.069022
_18454_,_19105_,0.079814
_18454_,_19104_,0.157126
_18454_,_19296_,0.208122
_18454_,_19295_,0.308275
_18454_,_19103_,0.336449
_18454_,_19294_,0.466340
_18454_,_19292_,0.558922
_18454_,_19293_,0.605094
_19028_,_19153_,0.639040
_18454_,_19102_,0.659229
_19028_,_19152_,0.724057
_19156_,_18961_,0.804024
_18454_,_19101_,0.844254
_18963_,_19281_,0.889744
_18383_,_19290_,0.898992
_18383_,_19291_,0.922651
_18963_,_19280_,0.923282
_19028_,_19151_,0.925901
_19156_,_18960_,0.937658
_18454_,_19099_,0.952445
_19284_,_18929_,1.010038
_18383_,_19100_,1.012046
_19188_,_19346_,1.022134
_19188_,_19345_,1.052644
_19092_,_18865_,1.060933
_18383_,_19289_,1.094997
_19028_,_19150_,1.110903
_19220_,_18897_,1.138001
_19220_,_18896_,1.159669
_19060_,_19024_,1.169106
_19284_,_18928_,1.169881
_19028_,_19149_,1.172237
_19156_,_18959_,1.178978
_19060_,_19025_,1.202639
_18962_,_19279_,1.207269
_19092_,_18864_,1.212742
_18383_,_19288_,1.238523
_18383_,_19286_,1.246482
_19156_,_18958_,1.254312
_19156_,_18957_,1.306450
_19188_,_19344_,1.322957
_18383_,_19287_,1.325312
_18467_,_17605_,1.328232
_19284_,_18927_,1.341244
_19028_,_19148_,1.343053
_18383_,_19096_,1.348037
_18383_,_19098_,1.349951
_18962_,_19278_,1.357404
_18383_,_19097_,1.400526
_19220_,_18895_,1.445016
_19092_,_18863_,1.465187
_19060_,_19023_,1.475214
_19028_,_19147_,1.480869
_19188_,_19343_,1.528182
_18383_,_19095_,1.566128
_19156_,_18955_,1.575047
_18962_,_19276_,1.591350
_19220_,_18894_,1.605166
_19156_,_18956_,1.617813
_18962_,_19277_,1.620391
_18467_,_17604_,1.639573
_19284_,_18926_,1.646704
_19092_,_18862_,1.658127
_18467_,_17603_,1.682094
_19188_,_19342_,1.703228
_19060_,_19022_,1.737237
_19220_,_18893_,1.790556
_18383_,_19285_,1.796705
_19284_,_18925_,1.801524
_18962_,_19275_,1.841359
_18380_,_19284_,1.878247
_19060_,_19021_,1.882299
_19092_,_18861_,1.887023
_18383_,_19094_,1.889411
_19156_,_18954_,1.894614
_19188_,_19341_,1.906879
_18363_,_17601_,1.925923
_19060_,_19020_,1.937374
_18383_,_19093_,1.939983
_18467_,_17602_,1.949098
_19028_,_19146_,1.964743
_18866_,_18892_,1.990812
_19188_,_19340_,1.997460
_18363_,_17600_,2.022254
_19028_,_19145_,2.049615
_19156_,_18953_,2.077382
_19092_,_18860_,2.081241
_18866_,_18891_,2.081856
_19060_,_19019_,2.108591
_19284_,_18924_,2.115916
_19092_,_18859_,2.132083
_18383_,_19091_,2.148339
_19188_,_19339_,2.170039
_19188_,_19338_,2.171921
_18383_,_19283_,2.184061
_18467_,_17599_,2.248776
_18962_,_19274_,2.251500
_18380_,_19092_,2.263307
_19284_,_18923_,2.270746
_19028_,_19144_,2.275407
_19060_,_19017_,2.299867
_19060_,_19018_,2.336116
_18866_,_18890_,2.349558
_18962_,_19273_,2.360168
_19156_,_18952_,2.373570
_18363_,_17598_,2.391632
_19284_,_18922_,2.410609
_18866_,_18889_,2.413924
_19028_,_19143_,2.430551
_18866_,_18888_,2.453316
_18962_,_19272_,2.530830
_19156_,_18951_,2.549171
_18363_,_17597_,2.553228
_19188_,_19337_,2.612229
_19090_,_18858_,2.620905
_18866_,_18887_,2.636196
_18962_,_19269_,2.638702
_18383_,_19090_,2.655120
_19284_,_18921_,2.675198
_19060_,_19015_,2.676079
_18467_,_17593_,2.683685
_19156_,_18950_,2.687932
_19060_,_19016_,2.693994
_18962_,_19271_,2.709566
_18962_,_19268_,2.710328
_18383_,_19282_,2.714534
_18363_,_17596_,2.714781
_19092_,_18855_,2.723626
_19188_,_19336_,2.731422
_19090_,_18857_,2.738422
_18866_,_18886_,2.739716
_19028_,_19142_,2.779796
_19284_,_18920_,2.782774
_19090_,_18856_,2.800392
_18363_,_17592_,2.802119
_18467_,_17595_,2.803504
_18363_,_17594_,2.833558
_19284_,_18919_,2.860016
_18363_,_17589_,2.868848
_19028_,_19141_,2.891915
_19188_,_19335_,2.913513
_18866_,_18885_,2.923898
_18962_,_19270_,2.933728
_19028_,_19140_,2.961312
_19092_,_18853_,2.992819
_19090_,_18854_,2.998100
_18363_,_17588_,3.006470
_18363_,_17590_,3.007659
_18363_,_17591_,3.018375
_18454_,_17585_,3.052258
_19060_,_19014_,3.058992
_19284_,_18917_,3.065202
_18866_,_18884_,3.073528
_19188_,_19334_,3.083340
_19186_,_19333_,3.090779
_19282_,_18918_,3.091912
_19156_,_18949_,3.093655
_18363_,_17584_,3.095639
_18467_,_17586_,3.137493
_18866_,_18883_,3.148214
_19028_,_19139_,3.153769
_18454_,_17581_,3.170841
_19156_,_18948_,3.180206
_19284_,_18915_,3.187932
_18962_,_19267_,3.220517
_18385_,_18351_,3.229667
_18385_,_18352_,3.229667
_18385_,_18454_,3.229669
_18385_,_18485_,3.229669
_18385_,_18486_,3.229674
_18385_,_18421_,3.233440
_18385_,_18422_,3.233440
_18385_,_18517_,3.233440
_18385_,_18518_,3.233440
_18385_,_18522_,3.233440
_18385_,_18549_,3.233440
_18385_,_18550_,3.233440
_18385_,_18554_,3.233440
_18385_,_18581_,3.233440
_18385_,_18582_,3.233440
_18385_,_18613_,3.233440
_18385_,_18614_,3.233440
_18385_,_18618_,3.233440
_18385_,_18646_,3.233440
_18385_,_18650_,3.233440
_18385_,_18677_,3.233440
_18385_,_18678_,3.233440
_18385_,_18709_,3.233440
_18385_,_18710_,3.233440
_18385_,_18742_,3.233440
_18385_,_18774_,3.233440
_18385_,_18805_,3.233440
_18385_,_18806_,3.233440
_18385_,_18645_,3.233447
_18385_,_18741_,3.233449
_18385_,_18773_,3.233449
_18385_,_17578_,3.270835
_18962_,_19266_,3.274317
_18385_,_17577_,3.278077
_18467_,_17587_,3.295714
_19156_,_18947_,3.297821
_19092_,_18852_,3.317110
_18454_,_17583_,3.318447
_19282_,_18916_,3.319163
_18454_,_17580_,3.325416
_18363_,_17582_,3.350701
_19060_,_19013_,3.362032
_19092_,_18851_,3.370640
_19028_,_19138_,3.377322
_18962_,_19265_,3.388719
_18454_,_17579_,3.393121
_18385_,_18353_,3.428781
_18385_,_18396_,3.428779
_18385_,_18390_,3.428786
_18385_,_18453_,3.428786
_18385_,_18455_,3.428785
_18385_,_18475_,3.428785
_18385_,_18460_,3.428790
_18385_,_18487_,3.428792
_18385_,_18519_,3.432555
_18385_,_18524_,3.432555
_18385_,_18583_,3.432552
_18385_,_18423_,3.432556
_18385_,_18551_,3.432556
_18385_,_18615_,3.432555
_18385_,_18647_,3.432556
_18385_,_18679_,3.432556
_18385_,_18711_,3.432556
_18385_,_18743_,3.432555
_18385_,_18775_,3.432555
_18385_,_18807_,3.432555
_18385_,_18490_,3.438894
_18385_,_18356_,3.438905
_18385_,_18394_,3.438909
_18385_,_18452_,3.438908
_18385_,_18389_,3.438917
_18385_,_18468_,3.438915
_18385_,_18391_,3.438920
_18385_,_18458_,3.438921
_18385_,_18484_,3.438924
_18385_,_18420_,3.442682
_18385_,_18426_,3.442683
_18385_,_18516_,3.442682
_18385_,_18548_,3.442683
_18385_,_18580_,3.442682
_18385_,_18586_,3.442682
_18385_,_18612_,3.442682
_18385_,_18644_,3.442682
_18385_,_18676_,3.442682
_18385_,_18682_,3.442682
_18385_,_18708_,3.442683
_18385_,_18714_,3.442682
_18385_,_18740_,3.442683
_18385_,_18746_,3.442682
_18385_,_18772_,3.442683
_18385_,_18778_,3.442682
_18385_,_18804_,3.442682
_18385_,_18810_,3.442682
_18385_,_18827_,3.442682
_19156_,_18946_,3.445644
_19028_,_19137_,3.452362
_19060_,_19012_,3.453007
_18385_,_18355_,3.460316
_18385_,_18393_,3.460316
_18385_,_18366_,3.462404
_18385_,_18369_,3.462430
_18385_,_18386_,3.462440
_18385_,_18348_,3.462457
_18385_,_18407_,3.462454
_18385_,_18450_,3.462453
_18385_,_18500_,3.462451
_18385_,_18503_,3.462451
_18385_,_18509_,3.462451
_18385_,_18350_,3.462457
_18385_,_18489_,3.462456
_18385_,_18388_,3.462461
_18385_,_18404_,3.462458
_18385_,_18471_,3.462462
_18385_,_18477_,3.462461
_18385_,_18457_,3.462467
_18385_,_18510_,3.462467
_18385_,_18809_,3.465360
_18385_,_18425_,3.466230
_18385_,_18436_,3.466230
_18385_,_18439_,3.466230
_18385_,_18445_,3.466230
_18385_,_18446_,3.466230
_18385_,_18521_,3.466230
_18385_,_18532_,3.466230
_18385_,_18535_,3.466230
_18385_,_18546_,3.466230
_18385_,_18553_,3.466230
_18385_,_18564_,3.466230
_18385_,_18567_,3.466230
_18385_,_18573_,3.466230
_18385_,_18596_,3.466230
_18385_,_18599_,3.466230
_18385_,_18605_,3.466230
_18385_,_18606_,3.466230
_18385_,_18610_,3.466230
_18385_,_18617_,3.466230
_18385_,_18628_,3.466230
_18385_,_18631_,3.466230
_18385_,_18642_,3.466230
_18385_,_18649_,3.466230
_18385_,_18660_,3.466230
_18385_,_18663_,3.466230
_18385_,_18681_,3.466230
_18385_,_18692_,3.466230
_18385_,_18695_,3.466230
_18385_,_18713_,3.466230
_18385_,_18724_,3.466230
_18385_,_18727_,3.466230
_18385_,_18733_,3.466230
_18385_,_18738_,3.466230
_18385_,_18745_,3.466230
_18385_,_18756_,3.466230
_18385_,_18759_,3.466230
_18385_,_18777_,3.466230
_18385_,_18788_,3.466230
_18385_,_18791_,3.466230
_18385_,_18797_,3.466230
_18385_,_18798_,3.466230
_18385_,_18802_,3.466230
_18385_,_18820_,3.466230
_18385_,_18823_,3.466230
_18385_,_18830_,3.466230
_18385_,_17574_,3.474423
_19284_,_18914_,3.474544
_18385_,_17576_,3.474775
_18347_,_18473_,3.478244
_18347_,_18406_,3.479460
_18347_,_18497_,3.479457
_18347_,_18505_,3.479457
_18347_,_18371_,3.479474
_19188_,_19332_,3.481106
_18347_,_18537_,3.482034
_18347_,_18825_,3.482034
_18347_,_18433_,3.483236
_18347_,_18441_,3.483236
_18347_,_18561_,3.483236
_18347_,_18569_,3.483236
_18347_,_18593_,3.483236
_18347_,_18601_,3.483235
_18347_,_18633_,3.483235
_18347_,_18665_,3.483235
_18347_,_18697_,3.483235
_18347_,_18721_,3.483235
_18347_,_18729_,3.483236
_18347_,_18761_,3.483236
_18347_,_18785_,3.483235
_18347_,_18793_,3.483236
_18347_,_18817_,3.483235
_18347_,_18822_,3.483235
_18962_,_19264_,3.490803
_18347_,_18357_,3.491479
_18347_,_18395_,3.491479
_18347_,_18409_,3.491479
_18347_,_18459_,3.491479
_18347_,_18491_,3.491479
_18347_,_18354_,3.492695
_18347_,_18488_,3.492698
_18347_,_18499_,3.492695
_18347_,_18456_,3.492703
_18347_,_18424_,3.495269
_18347_,_18427_,3.495269
_18347_,_18523_,3.495269
_18347_,_18555_,3.495269
_18347_,_18584_,3.495269
_18347_,_18587_,3.495269
_18347_,_18619_,3.495269
_18347_,_18651_,3.495269
_18347_,_18683_,3.495269
_18347_,_18715_,3.495269
_18347_,_18747_,3.495269
_18347_,_18779_,3.495269
_18347_,_18811_,3.495269
_18347_,_18712_,3.496455
_18347_,_18520_,3.496470
_18347_,_18552_,3.496471
_18347_,_18616_,3.496470
_18347_,_18648_,3.496470
_18347_,_18680_,3.496470
_18347_,_18744_,3.496471
_18347_,_18764_,3.496471
_18347_,_18776_,3.496470
_18347_,_18787_,3.496470
_18347_,_18808_,3.496470
_18347_,_18819_,3.496470
_19092_,_18849_,3.500463
_19092_,_18850_,3.512668
_19060_,_19011_,3.513558
_18866_,_18882_,3.519946
_18347_,_18504_,3.525733
_18347_,_18506_,3.525733
_18347_,_18472_,3.525745
_18347_,_18480_,3.525742
_18347_,_18512_,3.525740
_18347_,_18370_,3.525751
_18347_,_18736_,3.529496
_18347_,_18408_,3.529510
_18347_,_18440_,3.529512
_18347_,_18536_,3.529512
_18347_,_18538_,3.529511
_18347_,_18544_,3.529511
_18347_,_18568_,3.529512
_18347_,_18576_,3.529512
_18347_,_18600_,3.529512
_18347_,_18608_,3.529511
_18347_,_18632_,3.529511
_18347_,_18640_,3.529511
_18347_,_18664_,3.529512
_18347_,_18672_,3.529512
_18347_,_18696_,3.529511
_18347_,_18704_,3.529511
_18347_,_18728_,3.529511
_18347_,_18730_,3.529511
_18347_,_18760_,3.529511
_18347_,_18762_,3.529511
_18347_,_18768_,3.529511
_18347_,_18792_,3.529511
_18347_,_18794_,3.529511
_18347_,_18800_,3.529512
_18347_,_18824_,3.529511
_18347_,_18826_,3.529511
_18347_,_18832_,3.529511
_19156_,_18945_,3.537057
_19186_,_19331_,3.567005
_18385_,_18496_,3.624534
_18385_,_18507_,3.624532
_18385_,_18362_,3.624543
_18385_,_18373_,3.624544
_18385_,_18411_,3.624543
_18385_,_18469_,3.624542
_18385_,_18464_,3.624545
_18385_,_18432_,3.628310
_18385_,_18443_,3.628311
_18385_,_18528_,3.628310
_18385_,_18533_,3.628310
_18385_,_18539_,3.628310
_18385_,_18560_,3.628311
_18385_,_18571_,3.628311
_18385_,_18592_,3.628310
_18385_,_18603_,3.628311
_18385_,_18624_,3.628310
_18385_,_18635_,3.628310
_18385_,_18656_,3.628310
_18385_,_18667_,3.628311
_18385_,_18688_,3.628311
_18385_,_18699_,3.628311
_18385_,_18720_,3.628311
_18385_,_18731_,3.628310
_18385_,_18752_,3.628311
_18385_,_18763_,3.628310
_18385_,_18784_,3.628311
_18385_,_18795_,3.628310
_18385_,_18816_,3.628310
_18385_,_18400_,3.628318
_18385_,_18397_,3.636338
_18385_,_18493_,3.636337
_18385_,_18358_,3.636343
_18385_,_18359_,3.636344
_18385_,_18461_,3.636342
_18385_,_18492_,3.636341
_18385_,_18781_,3.640097
_18385_,_18428_,3.640112
_18385_,_18429_,3.640112
_18385_,_18525_,3.640112
_18385_,_18556_,3.640112
_18385_,_18557_,3.640113
_18385_,_18588_,3.640112
_18385_,_18589_,3.640112
_18385_,_18620_,3.640112
_18385_,_18621_,3.640112
_18385_,_18652_,3.640113
_18385_,_18653_,3.640113
_18385_,_18684_,3.640112
_18385_,_18685_,3.640112
_18385_,_18716_,3.640112
_18385_,_18717_,3.640112
_18385_,_18748_,3.640113
_18385_,_18749_,3.640112
_18385_,_18780_,3.640113
_18385_,_18812_,3.640112
_18385_,_18813_,3.640112
_19058_,_19009_,3.641502
_19188_,_19330_,3.647004
_19092_,_18847_,3.678021
_18347_,_18502_,3.679479
_18347_,_18368_,3.679486
_18347_,_18465_,3.679487
_18347_,_18470_,3.679486
_19060_,_19010_,3.682261
_18347_,_18438_,3.683258
_18347_,_18529_,3.683258
_18347_,_18534_,3.683258
_18347_,_18566_,3.683258
_18347_,_18598_,3.683258
_18347_,_18625_,3.683258
_18347_,_18630_,3.683258
_18347_,_18657_,3.683258
_18347_,_18662_,3.683258
_18347_,_18689_,3.683258
_18347_,_18694_,3.683258
_18347_,_18726_,3.683258
_18347_,_18750_,3.683258
_18347_,_18753_,3.683258
_18347_,_18758_,3.683258
_18347_,_18782_,3.683258
_18347_,_18790_,3.683258
_19092_,_18848_,3.685557
_18347_,_18498_,3.686524
_18347_,_18364_,3.686529
_18347_,_18402_,3.686532
_18347_,_18462_,3.686531
_18347_,_18466_,3.686531
_18866_,_18881_,3.687975
_18347_,_18365_,3.689382
_18347_,_18476_,3.689382
_18347_,_18434_,3.690299
_18347_,_18526_,3.690298
_18347_,_18530_,3.690298
_18347_,_18558_,3.690299
_18347_,_18562_,3.690299
_18347_,_18594_,3.690298
_18347_,_18622_,3.690298
_18347_,_18626_,3.690298
_18347_,_18654_,3.690299
_18347_,_18658_,3.690299
_18347_,_18686_,3.690299
_18347_,_18690_,3.690298
_18347_,_18722_,3.690298
_18347_,_18754_,3.690298
_18347_,_18786_,3.690298
_18347_,_18818_,3.690298
_18347_,_18403_,3.690592
_18347_,_18508_,3.690594
_18347_,_18361_,3.690605
_18347_,_18374_,3.690606
_18347_,_18378_,3.690606
_18347_,_18474_,3.690606
_18347_,_18372_,3.690611
_18385_,_18349_,3.692766
_18385_,_18451_,3.692767
_18385_,_18482_,3.692770
_18385_,_18483_,3.692777
_18347_,_18540_,3.693172
_18347_,_18572_,3.693172
_18347_,_18435_,3.694373
_18347_,_18442_,3.694373
_18347_,_18444_,3.694373
_18347_,_18448_,3.694373
_18347_,_18595_,3.694373
_18347_,_18602_,3.694373
_18347_,_18604_,3.694373
_18347_,_18636_,3.694373
_18347_,_18668_,3.694373
_18347_,_18700_,3.694373
_18347_,_18723_,3.694373
_18347_,_18732_,3.694373
_18347_,_18796_,3.694373
_18347_,_18828_,3.694373
_18385_,_18418_,3.696542
_18385_,_18419_,3.696542
_18385_,_18514_,3.696542
_18385_,_18515_,3.696542
_18385_,_18547_,3.696542
_18385_,_18578_,3.696542
_18385_,_18579_,3.696542
_18385_,_18585_,3.696542
_18385_,_18611_,3.696542
_18385_,_18643_,3.696542
_18385_,_18674_,3.696542
_18385_,_18675_,3.696542
_18385_,_18706_,3.696542
_18385_,_18707_,3.696542
_18385_,_18739_,3.696542
_18385_,_18770_,3.696542
_18385_,_18771_,3.696542
_18385_,_18803_,3.696542
_18385_,_18376_,3.699558
_18385_,_18413_,3.703324
_18385_,_18574_,3.703326
_18385_,_18638_,3.703325
_18385_,_18414_,3.703343
_18962_,_19263_,3.707298
_19028_,_19136_,3.711106
_18385_,_18360_,3.714611
_18385_,_18363_,3.714610
_18385_,_18379_,3.714610
_18385_,_18401_,3.714611
_18385_,_18467_,3.714610
_18385_,_18481_,3.714610
_18385_,_18501_,3.714611
_18385_,_18513_,3.714612
_18385_,_18367_,3.714617
_18385_,_18417_,3.714622
_18385_,_18494_,3.714620
_19028_,_19135_,3.716622
_18385_,_18430_,3.718379
_18385_,_18437_,3.718379
_18385_,_18449_,3.718379
_18385_,_18545_,3.718379
_18385_,_18565_,3.718379
_18385_,_18577_,3.718379
_18385_,_18590_,3.718379
_18385_,_18597_,3.718379
_18385_,_18609_,3.718379
_18385_,_18629_,3.718379
_18385_,_18641_,3.718379
_18385_,_18661_,3.718379
_18385_,_18673_,3.718379
_18385_,_18693_,3.718379
_18385_,_18705_,3.718379
_18385_,_18718_,3.718379
_18385_,_18725_,3.718379
_18385_,_18737_,3.718379
_18385_,_18757_,3.718379
_18385_,_18769_,3.718379
_18385_,_18789_,3.718379
_18385_,_18801_,3.718379
_18385_,_18814_,3.718379
_18385_,_18821_,3.718379
_18385_,_18833_,3.718379
_18385_,_18398_,3.718387
_18385_,_18405_,3.718392
_18385_,_17575_,3.734035
_19282_,_18913_,3.737440
_19284_,_18912_,3.765888
_19156_,_18943_,3.787497
_19156_,_18944_,3.789762
_19188_,_19329_,3.790941
_18866_,_18880_,3.795230
_18347_,_18399_,3.857237
_18347_,_18495_,3.857242
_18347_,_18478_,3.857249
_18347_,_18416_,3.857255
_18347_,_18463_,3.857253
_18866_,_18879_,3.857714
_18347_,_18410_,3.861017
_18347_,_18431_,3.861019
_18347_,_18527_,3.861018
_18347_,_18542_,3.861018
_18347_,_18559_,3.861019
_18347_,_18570_,3.861019
_18347_,_18591_,3.861019
_18347_,_18623_,3.861018
_18347_,_18634_,3.861018
_18347_,_18655_,3.861019
_18347_,_18666_,3.861019
_18347_,_18687_,3.861018
_18347_,_18698_,3.861019
_18347_,_18719_,3.861018
_18347_,_18751_,3.861018
_18347_,_18783_,3.861019
_18347_,_18815_,3.861018
_18347_,_18412_,3.861036
_18962_,_19262_,3.865182
_19282_,_18911_,3.866784
_19090_,_18846_,3.877767
_19156_,_18942_,3.879175
_18347_,_18531_,3.883656
_18347_,_18563_,3.883657
_18347_,_18627_,3.883656
_18347_,_18659_,3.883657
_18347_,_18691_,3.883656
_18347_,_18755_,3.883656
_18385_,_18377_,3.886256
_18385_,_18387_,3.886256
_18385_,_18479_,3.886256
_18385_,_18511_,3.886256
_18385_,_18415_,3.886266
_18385_,_18375_,3.887143
_18385_,_18447_,3.890041
_18385_,_18543_,3.890041
_18385_,_18575_,3.890041
_18385_,_18607_,3.890041
_18385_,_18639_,3.890041
_18385_,_18671_,3.890041
_18385_,_18703_,3.890041
_18385_,_18735_,3.890041
_18385_,_18767_,3.890041
_18385_,_18799_,3.890041
_18385_,_18831_,3.890041
_18385_,_18541_,3.890911
_18385_,_18637_,3.890911
_18385_,_18669_,3.890911
_18385_,_18701_,3.890911
_18385_,_18734_,3.890911
_18385_,_18765_,3.890911
_18385_,_18829_,3.890911
_19092_,_18845_,3.891188
_19060_,_19007_,3.891252
